person_id,distorted_img,reference_id,similarity,label
119_frontal,119_frontal_lowlight.jpg,119_frontal,0.9294876,1
119_frontal,119_frontal_foggy.jpg,119_frontal,0.90331686,1
119_frontal,119_frontal_blurred.jpg,119_frontal,0.9942161,1
118_frontal,118_frontal_resized.jpg,118_frontal,0.99695057,1
118_frontal,118_frontal_resized.jpg,095_frontal,0.16715774,0
118_frontal,118_frontal_rainy.jpg,118_frontal,0.87165046,1
118_frontal,118_frontal_rainy.jpg,121_frontal,0.16201626,0
118_frontal,118_frontal_noisy.jpg,118_frontal,0.9374633,1
118_frontal,118_frontal_lowlight.jpg,118_frontal,0.94261914,1
118_frontal,118_frontal_foggy.jpg,118_frontal,0.93943584,1
118_frontal,118_frontal_blurred.jpg,118_frontal,0.9957117,1
117_frontal,117_frontal_resized.jpg,117_frontal,0.9978149,1
117_frontal,117_frontal_rainy.jpg,117_frontal,0.8570457,1
117_frontal,117_frontal_rainy.jpg,068_frontal,0.10516035,0
117_frontal,117_frontal_noisy.jpg,117_frontal,0.9422288,1
117_frontal,117_frontal_lowlight.jpg,117_frontal,0.93810046,1
117_frontal,117_frontal_foggy.jpg,117_frontal,0.94096196,1
117_frontal,117_frontal_blurred.jpg,117_frontal,0.9961945,1
115_frontal,115_frontal_resized.jpg,115_frontal,0.99965006,1
115_frontal,115_frontal_rainy.jpg,115_frontal,0.9617479,1
115_frontal,115_frontal_noisy.jpg,115_frontal,0.984108,1
115_frontal,115_frontal_lowlight.jpg,115_frontal,0.96250427,1
115_frontal,115_frontal_foggy.jpg,115_frontal,0.9611391,1
115_frontal,115_frontal_blurred.jpg,115_frontal,0.9982594,1
114_frontal,114_frontal_resized.jpg,114_frontal,0.99682856,1
114_frontal,114_frontal_rainy.jpg,114_frontal,0.9101073,1
114_frontal,114_frontal_noisy.jpg,114_frontal,0.9825645,1
114_frontal,114_frontal_lowlight.jpg,114_frontal,0.9667885,1
114_frontal,114_frontal_foggy.jpg,114_frontal,0.96052,1
114_frontal,114_frontal_blurred.jpg,114_frontal,0.9976737,1
113_frontal,113_frontal_resized.jpg,113_frontal,0.9937079,1
113_frontal,113_frontal_rainy.jpg,113_frontal,0.958664,1
113_frontal,113_frontal_rainy.jpg,088_frontal,0.24094391,0
113_frontal,113_frontal_noisy.jpg,113_frontal,0.98081505,1
113_frontal,113_frontal_lowlight.jpg,113_frontal,0.9674736,1
113_frontal,113_frontal_foggy.jpg,113_frontal,0.9626874,1
113_frontal,113_frontal_blurred.jpg,113_frontal,0.99807787,1
110_frontal,110_frontal_sunny.jpg,110_frontal,0.5060431,1
110_frontal,110_frontal_resized.jpg,110_frontal,0.99301267,1
110_frontal,110_frontal_rainy.jpg,110_frontal,0.8895507,1
110_frontal,110_frontal_noisy.jpg,110_frontal,0.93092793,1
110_frontal,110_frontal_lowlight.jpg,110_frontal,0.91921216,1
110_frontal,110_frontal_foggy.jpg,110_frontal,0.91330767,1
110_frontal,110_frontal_blurred.jpg,110_frontal,0.9853735,1
109_frontal,109_frontal_resized.jpg,109_frontal,0.99696445,1
109_frontal,109_frontal_rainy.jpg,109_frontal,0.9437566,1
109_frontal,109_frontal_rainy.jpg,086_frontal,0.043438114,0
109_frontal,109_frontal_noisy.jpg,109_frontal,0.96676224,1
109_frontal,109_frontal_lowlight.jpg,109_frontal,0.965122,1
109_frontal,109_frontal_foggy.jpg,109_frontal,0.9471612,1
109_frontal,109_frontal_foggy.jpg,022_frontal,0.1923186,0
109_frontal,109_frontal_foggy.jpg,013_frontal,0.111215144,0
109_frontal,109_frontal_blurred.jpg,109_frontal,0.9967516,1
107_frontal,107_frontal_resized.jpg,107_frontal,0.9950323,1
107_frontal,107_frontal_rainy.jpg,107_frontal,0.7967957,1
107_frontal,107_frontal_rainy.jpg,035_frontal,0.15832964,0
107_frontal,107_frontal_noisy.jpg,107_frontal,0.8915318,1
107_frontal,107_frontal_lowlight.jpg,107_frontal,0.96226573,1
107_frontal,107_frontal_foggy.jpg,107_frontal,0.9334517,1
107_frontal,107_frontal_blurred.jpg,107_frontal,0.982782,1
106_frontal,106_frontal_resized.jpg,106_frontal,0.99201906,1
106_frontal,106_frontal_rainy.jpg,106_frontal,0.9192232,1
106_frontal,106_frontal_noisy.jpg,106_frontal,0.9550985,1
106_frontal,106_frontal_lowlight.jpg,106_frontal,0.92630714,1
106_frontal,106_frontal_foggy.jpg,106_frontal,0.95834017,1
106_frontal,106_frontal_foggy.jpg,096_frontal,0.10980958,0
106_frontal,106_frontal_blurred.jpg,106_frontal,0.99516904,1
106_frontal,106_frontal_blurred.jpg,121_frontal,-0.14484224,0
103_frontal,103_frontal_resized.jpg,103_frontal,0.9966598,1
103_frontal,103_frontal_rainy.jpg,103_frontal,0.8388167,1
103_frontal,103_frontal_noisy.jpg,103_frontal,0.94255435,1
103_frontal,103_frontal_noisy.jpg,081_frontal,0.013883553,0
103_frontal,103_frontal_lowlight.jpg,103_frontal,0.9358171,1
103_frontal,103_frontal_foggy.jpg,103_frontal,0.8798929,1
103_frontal,103_frontal_foggy.jpg,081_frontal,0.007300224,0
103_frontal,103_frontal_blurred.jpg,103_frontal,0.99387264,1
103_frontal,103_frontal_blurred.jpg,071_frontal,0.022373762,0
102_frontal,102_frontal_sunny.jpg,102_frontal,0.6678852,1
102_frontal,102_frontal_resized.jpg,102_frontal,0.9967544,1
102_frontal,102_frontal_resized.jpg,067_frontal,-0.0553433,0
102_frontal,102_frontal_rainy.jpg,102_frontal,0.9621118,1
102_frontal,102_frontal_noisy.jpg,102_frontal,0.986562,1
102_frontal,102_frontal_lowlight.jpg,102_frontal,0.9760039,1
102_frontal,102_frontal_foggy.jpg,102_frontal,0.94910747,1
102_frontal,102_frontal_blurred.jpg,102_frontal,0.99805844,1
100_frontal,100_frontal_resized.jpg,100_frontal,0.99380744,1
100_frontal,100_frontal_resized.jpg,028_frontal,-0.0947975,0
100_frontal,100_frontal_rainy.jpg,100_frontal,0.87044895,1
100_frontal,100_frontal_noisy.jpg,100_frontal,0.90341055,1
100_frontal,100_frontal_lowlight.jpg,100_frontal,0.9715692,1
100_frontal,100_frontal_foggy.jpg,100_frontal,0.9645984,1
100_frontal,100_frontal_foggy.jpg,068_frontal,0.04122011,0
100_frontal,100_frontal_foggy.jpg,090_frontal,-0.18510938,0
100_frontal,100_frontal_blurred.jpg,100_frontal,0.99293923,1
100_frontal,100_frontal_blurred.jpg,015_frontal,0.22880182,0
099_frontal,099_frontal_resized.jpg,099_frontal,0.9989197,1
099_frontal,099_frontal_rainy.jpg,099_frontal,0.89128494,1
099_frontal,099_frontal_noisy.jpg,099_frontal,0.96820045,1
099_frontal,099_frontal_lowlight.jpg,099_frontal,0.9428896,1
099_frontal,099_frontal_lowlight.jpg,076_frontal,-0.058133654,0
099_frontal,099_frontal_foggy.jpg,099_frontal,0.96313405,1
099_frontal,099_frontal_blurred.jpg,099_frontal,0.99584657,1
099_frontal,099_frontal_blurred.jpg,045_frontal,-0.13676938,0
096_frontal,096_frontal_sunny.jpg,096_frontal,0.58006203,1
096_frontal,096_frontal_resized.jpg,096_frontal,0.99295783,1
096_frontal,096_frontal_rainy.jpg,096_frontal,0.93735266,1
096_frontal,096_frontal_noisy.jpg,096_frontal,0.9575813,1
096_frontal,096_frontal_lowlight.jpg,096_frontal,0.96218735,1
096_frontal,096_frontal_lowlight.jpg,089_frontal,0.40650892,0
096_frontal,096_frontal_foggy.jpg,096_frontal,0.93850416,1
096_frontal,096_frontal_foggy.jpg,129_frontal,0.1763457,0
096_frontal,096_frontal_foggy.jpg,066_frontal,-0.021024138,0
096_frontal,096_frontal_blurred.jpg,096_frontal,0.99305207,1
095_frontal,095_frontal_resized.jpg,095_frontal,0.99622256,1
095_frontal,095_frontal_rainy.jpg,095_frontal,0.90803015,1
095_frontal,095_frontal_noisy.jpg,095_frontal,0.92815375,1
095_frontal,095_frontal_lowlight.jpg,095_frontal,0.93776816,1
095_frontal,095_frontal_lowlight.jpg,114_frontal,-0.060410663,0
095_frontal,095_frontal_foggy.jpg,095_frontal,0.89970905,1
095_frontal,095_frontal_foggy.jpg,093_frontal,0.13832726,0
095_frontal,095_frontal_foggy.jpg,082_frontal,0.20084009,0
095_frontal,095_frontal_blurred.jpg,095_frontal,0.9932717,1
094_frontal,094_frontal_resized.jpg,094_frontal,0.99365443,1
094_frontal,094_frontal_resized.jpg,063_frontal,0.24315959,0
094_frontal,094_frontal_rainy.jpg,094_frontal,0.9214464,1
094_frontal,094_frontal_rainy.jpg,062_frontal,-0.3041873,0
094_frontal,094_frontal_noisy.jpg,094_frontal,0.97205734,1
094_frontal,094_frontal_lowlight.jpg,094_frontal,0.9545824,1
094_frontal,094_frontal_foggy.jpg,094_frontal,0.9502405,1
094_frontal,094_frontal_foggy.jpg,122_frontal,-0.0991752,0
094_frontal,094_frontal_blurred.jpg,094_frontal,0.9962914,1
094_frontal,094_frontal_blurred.jpg,007_frontal,0.064340666,0
093_frontal,093_frontal_resized.jpg,093_frontal,0.99862623,1
093_frontal,093_frontal_rainy.jpg,093_frontal,0.92888826,1
093_frontal,093_frontal_noisy.jpg,093_frontal,0.97217834,1
093_frontal,093_frontal_noisy.jpg,099_frontal,0.1262519,0
093_frontal,093_frontal_lowlight.jpg,093_frontal,0.9628626,1
093_frontal,093_frontal_foggy.jpg,093_frontal,0.93944216,1
093_frontal,093_frontal_blurred.jpg,093_frontal,0.997567,1
092_frontal,092_frontal_sunny.jpg,092_frontal,0.67481947,1
092_frontal,092_frontal_sunny.jpg,045_frontal,-0.13969113,0
092_frontal,092_frontal_resized.jpg,092_frontal,0.9977099,1
092_frontal,092_frontal_resized.jpg,045_frontal,0.071384646,0
092_frontal,092_frontal_rainy.jpg,092_frontal,0.95361066,1
092_frontal,092_frontal_noisy.jpg,092_frontal,0.96948814,1
092_frontal,092_frontal_lowlight.jpg,092_frontal,0.96437395,1
092_frontal,092_frontal_foggy.jpg,092_frontal,0.9762405,1
092_frontal,092_frontal_blurred.jpg,092_frontal,0.9962059,1
090_frontal,090_frontal_resized.jpg,090_frontal,0.99712694,1
090_frontal,090_frontal_resized.jpg,059_frontal,0.3707565,0
090_frontal,090_frontal_rainy.jpg,090_frontal,0.94035554,1
090_frontal,090_frontal_noisy.jpg,090_frontal,0.9754807,1
090_frontal,090_frontal_lowlight.jpg,090_frontal,0.97072816,1
090_frontal,090_frontal_foggy.jpg,090_frontal,0.9372113,1
090_frontal,090_frontal_blurred.jpg,090_frontal,0.9972398,1
089_frontal,089_frontal_resized.jpg,089_frontal,0.99776155,1
089_frontal,089_frontal_rainy.jpg,089_frontal,0.92336255,1
089_frontal,089_frontal_noisy.jpg,089_frontal,0.9613082,1
089_frontal,089_frontal_lowlight.jpg,089_frontal,0.9773104,1
089_frontal,089_frontal_lowlight.jpg,065_frontal,-0.09011473,0
089_frontal,089_frontal_foggy.jpg,089_frontal,0.9382819,1
089_frontal,089_frontal_blurred.jpg,089_frontal,0.9967128,1
088_frontal,088_frontal_sunny.jpg,088_frontal,0.62544686,1
088_frontal,088_frontal_resized.jpg,088_frontal,0.9945587,1
088_frontal,088_frontal_rainy.jpg,088_frontal,0.8901389,1
088_frontal,088_frontal_noisy.jpg,088_frontal,0.9642197,1
088_frontal,088_frontal_noisy.jpg,095_frontal,0.35912216,0
088_frontal,088_frontal_lowlight.jpg,088_frontal,0.92760056,1
088_frontal,088_frontal_lowlight.jpg,039_frontal,-0.04586532,0
088_frontal,088_frontal_foggy.jpg,088_frontal,0.94256914,1
088_frontal,088_frontal_foggy.jpg,011_frontal,-0.10567597,0
088_frontal,088_frontal_blurred.jpg,088_frontal,0.98961926,1
087_frontal,087_frontal_resized.jpg,087_frontal,0.9977509,1
087_frontal,087_frontal_resized.jpg,099_frontal,-0.091887444,0
087_frontal,087_frontal_rainy.jpg,087_frontal,0.89911664,1
087_frontal,087_frontal_rainy.jpg,062_frontal,-0.123431645,0
087_frontal,087_frontal_rainy.jpg,117_frontal,-0.18989348,0
087_frontal,087_frontal_noisy.jpg,087_frontal,0.95244527,1
087_frontal,087_frontal_lowlight.jpg,087_frontal,0.9776533,1
087_frontal,087_frontal_foggy.jpg,087_frontal,0.96328294,1
087_frontal,087_frontal_blurred.jpg,087_frontal,0.9954695,1
086_frontal,086_frontal_resized.jpg,086_frontal,0.99109256,1
086_frontal,086_frontal_rainy.jpg,086_frontal,0.8700404,1
086_frontal,086_frontal_noisy.jpg,086_frontal,0.90904343,1
086_frontal,086_frontal_lowlight.jpg,086_frontal,0.96668684,1
086_frontal,086_frontal_foggy.jpg,086_frontal,0.9213143,1
086_frontal,086_frontal_blurred.jpg,086_frontal,0.99121904,1
085_frontal,085_frontal_sunny.jpg,085_frontal,0.53776634,1
085_frontal,085_frontal_resized.jpg,085_frontal,0.99462926,1
085_frontal,085_frontal_rainy.jpg,085_frontal,0.9078485,1
085_frontal,085_frontal_noisy.jpg,085_frontal,0.94241184,1
085_frontal,085_frontal_lowlight.jpg,085_frontal,0.94495046,1
085_frontal,085_frontal_foggy.jpg,085_frontal,0.94257754,1
085_frontal,085_frontal_foggy.jpg,089_frontal,-0.14565474,0
085_frontal,085_frontal_foggy.jpg,123_frontal,-0.30110598,0
085_frontal,085_frontal_blurred.jpg,085_frontal,0.9922945,1
082_frontal,082_frontal_sunny.jpg,082_frontal,0.35671228,1
082_frontal,082_frontal_resized.jpg,082_frontal,0.994825,1
082_frontal,082_frontal_rainy.jpg,082_frontal,0.9090692,1
082_frontal,082_frontal_noisy.jpg,082_frontal,0.96714693,1
082_frontal,082_frontal_lowlight.jpg,082_frontal,0.9573003,1
082_frontal,082_frontal_foggy.jpg,082_frontal,0.90709066,1
082_frontal,082_frontal_blurred.jpg,082_frontal,0.9954916,1
081_frontal,081_frontal_resized.jpg,081_frontal,0.99594337,1
081_frontal,081_frontal_rainy.jpg,081_frontal,0.92862964,1
081_frontal,081_frontal_noisy.jpg,081_frontal,0.97310877,1
081_frontal,081_frontal_lowlight.jpg,081_frontal,0.93750346,1
081_frontal,081_frontal_foggy.jpg,081_frontal,0.93476945,1
081_frontal,081_frontal_foggy.jpg,063_frontal,-0.06017145,0
081_frontal,081_frontal_blurred.jpg,081_frontal,0.9910519,1
081_frontal,081_frontal_blurred.jpg,012_frontal,0.1761011,0
076_frontal,076_frontal_sunny.jpg,076_frontal,-0.02039024,1
076_frontal,076_frontal_resized.jpg,076_frontal,0.99694896,1
076_frontal,076_frontal_rainy.jpg,076_frontal,0.9479168,1
076_frontal,076_frontal_noisy.jpg,076_frontal,0.9757813,1
076_frontal,076_frontal_lowlight.jpg,076_frontal,0.9529301,1
076_frontal,076_frontal_foggy.jpg,076_frontal,0.9407767,1
076_frontal,076_frontal_foggy.jpg,059_frontal,0.32920045,0
076_frontal,076_frontal_blurred.jpg,076_frontal,0.99679554,1
075_frontal,075_frontal_resized.jpg,075_frontal,0.9982354,1
075_frontal,075_frontal_rainy.jpg,075_frontal,0.9264513,1
075_frontal,075_frontal_noisy.jpg,075_frontal,0.9654997,1
075_frontal,075_frontal_lowlight.jpg,075_frontal,0.968119,1
075_frontal,075_frontal_foggy.jpg,075_frontal,0.94836926,1
075_frontal,075_frontal_blurred.jpg,075_frontal,0.99803346,1
072_frontal,072_frontal_resized.jpg,072_frontal,0.99845386,1
072_frontal,072_frontal_resized.jpg,081_frontal,0.17354895,0
072_frontal,072_frontal_rainy.jpg,072_frontal,0.9237958,1
072_frontal,072_frontal_noisy.jpg,072_frontal,0.9608651,1
072_frontal,072_frontal_lowlight.jpg,072_frontal,0.959902,1
072_frontal,072_frontal_lowlight.jpg,071_frontal,0.061265662,0
072_frontal,072_frontal_foggy.jpg,072_frontal,0.9628198,1
072_frontal,072_frontal_blurred.jpg,072_frontal,0.99797463,1
072_frontal,072_frontal_blurred.jpg,128_frontal,0.37018904,0
071_frontal,071_frontal_resized.jpg,071_frontal,0.9965909,1
071_frontal,071_frontal_rainy.jpg,071_frontal,0.91122794,1
071_frontal,071_frontal_noisy.jpg,071_frontal,0.9601976,1
071_frontal,071_frontal_lowlight.jpg,071_frontal,0.95148516,1
071_frontal,071_frontal_foggy.jpg,071_frontal,0.93412155,1
071_frontal,071_frontal_blurred.jpg,071_frontal,0.9953121,1
071_frontal,071_frontal_blurred.jpg,038_frontal,-0.050621197,0
068_frontal,068_frontal_resized.jpg,068_frontal,0.9985208,1
068_frontal,068_frontal_resized.jpg,057_frontal,0.207428,0
068_frontal,068_frontal_rainy.jpg,068_frontal,0.90444016,1
068_frontal,068_frontal_noisy.jpg,068_frontal,0.95997566,1
068_frontal,068_frontal_noisy.jpg,092_frontal,0.25002912,0
068_frontal,068_frontal_lowlight.jpg,068_frontal,0.9483653,1
068_frontal,068_frontal_foggy.jpg,068_frontal,0.96373403,1
068_frontal,068_frontal_foggy.jpg,062_frontal,-0.03391863,0
068_frontal,068_frontal_blurred.jpg,068_frontal,0.9960511,1
068_frontal,068_frontal_blurred.jpg,092_frontal,0.24441764,0
067_frontal,067_frontal_resized.jpg,067_frontal,0.9970321,1
067_frontal,067_frontal_rainy.jpg,067_frontal,0.91546726,1
067_frontal,067_frontal_noisy.jpg,067_frontal,0.9479519,1
067_frontal,067_frontal_noisy.jpg,065_frontal,0.25465786,0
067_frontal,067_frontal_lowlight.jpg,067_frontal,0.95805204,1
067_frontal,067_frontal_foggy.jpg,067_frontal,0.9480619,1
067_frontal,067_frontal_blurred.jpg,067_frontal,0.9986602,1
066_frontal,066_frontal_resized.jpg,066_frontal,0.99433124,1
066_frontal,066_frontal_rainy.jpg,066_frontal,0.88671553,1
066_frontal,066_frontal_noisy.jpg,066_frontal,0.9503559,1
066_frontal,066_frontal_lowlight.jpg,066_frontal,0.9710162,1
066_frontal,066_frontal_foggy.jpg,066_frontal,0.935253,1
066_frontal,066_frontal_blurred.jpg,066_frontal,0.99520034,1
065_frontal,065_frontal_resized.jpg,065_frontal,0.9984615,1
065_frontal,065_frontal_rainy.jpg,065_frontal,0.9321323,1
065_frontal,065_frontal_noisy.jpg,065_frontal,0.97093356,1
065_frontal,065_frontal_noisy.jpg,022_frontal,0.43233228,0
065_frontal,065_frontal_lowlight.jpg,065_frontal,0.9744644,1
065_frontal,065_frontal_foggy.jpg,065_frontal,0.95936185,1
065_frontal,065_frontal_foggy.jpg,129_frontal,0.16911262,0
065_frontal,065_frontal_blurred.jpg,065_frontal,0.9981618,1
064_frontal,064_frontal_resized.jpg,064_frontal,0.99305946,1
064_frontal,064_frontal_rainy.jpg,064_frontal,0.927294,1
064_frontal,064_frontal_rainy.jpg,044_frontal,0.1365819,0
064_frontal,064_frontal_noisy.jpg,064_frontal,0.9697643,1
064_frontal,064_frontal_lowlight.jpg,064_frontal,0.9496829,1
064_frontal,064_frontal_foggy.jpg,064_frontal,0.96515274,1
064_frontal,064_frontal_foggy.jpg,102_frontal,-0.09828567,0
064_frontal,064_frontal_blurred.jpg,064_frontal,0.99627167,1
064_frontal,064_frontal_blurred.jpg,001_frontal,0.071943164,0
063_frontal,063_frontal_resized.jpg,063_frontal,0.9963825,1
063_frontal,063_frontal_resized.jpg,075_frontal,0.14806855,0
063_frontal,063_frontal_rainy.jpg,063_frontal,0.9186141,1
063_frontal,063_frontal_noisy.jpg,063_frontal,0.9542092,1
063_frontal,063_frontal_lowlight.jpg,063_frontal,0.9641512,1
063_frontal,063_frontal_foggy.jpg,063_frontal,0.9449258,1
063_frontal,063_frontal_foggy.jpg,067_frontal,-0.01562694,0
063_frontal,063_frontal_blurred.jpg,063_frontal,0.9954391,1
063_frontal,063_frontal_blurred.jpg,117_frontal,0.11996296,0
062_frontal,062_frontal_resized.jpg,062_frontal,0.99575984,1
062_frontal,062_frontal_resized.jpg,082_frontal,-0.06179785,0
062_frontal,062_frontal_rainy.jpg,062_frontal,0.90802616,1
062_frontal,062_frontal_noisy.jpg,062_frontal,0.95539105,1
062_frontal,062_frontal_lowlight.jpg,062_frontal,0.959178,1
062_frontal,062_frontal_foggy.jpg,062_frontal,0.95835704,1
062_frontal,062_frontal_foggy.jpg,110_frontal,0.064733624,0
062_frontal,062_frontal_blurred.jpg,062_frontal,0.9969318,1
060_frontal,060_frontal_resized.jpg,060_frontal,0.9948946,1
060_frontal,060_frontal_rainy.jpg,060_frontal,0.8893428,1
060_frontal,060_frontal_noisy.jpg,060_frontal,0.94704825,1
060_frontal,060_frontal_lowlight.jpg,060_frontal,0.97187424,1
060_frontal,060_frontal_foggy.jpg,060_frontal,0.9601407,1
060_frontal,060_frontal_blurred.jpg,060_frontal,0.9971817,1
060_frontal,060_frontal_blurred.jpg,102_frontal,0.0695854,0
059_frontal,059_frontal_resized.jpg,059_frontal,0.9923092,1
059_frontal,059_frontal_rainy.jpg,059_frontal,0.8852191,1
059_frontal,059_frontal_noisy.jpg,059_frontal,0.9022098,1
059_frontal,059_frontal_lowlight.jpg,059_frontal,0.9111149,1
059_frontal,059_frontal_lowlight.jpg,044_frontal,0.22282693,0
059_frontal,059_frontal_foggy.jpg,059_frontal,0.9012027,1
059_frontal,059_frontal_blurred.jpg,059_frontal,0.99731046,1
059_frontal,059_frontal_blurred.jpg,118_frontal,0.4957438,0
059_frontal,059_frontal_blurred.jpg,029_frontal,0.31267506,0
057_frontal,057_frontal_resized.jpg,057_frontal,0.99916685,1
057_frontal,057_frontal_rainy.jpg,057_frontal,0.96011126,1
057_frontal,057_frontal_noisy.jpg,057_frontal,0.9810503,1
057_frontal,057_frontal_lowlight.jpg,057_frontal,0.9691018,1
057_frontal,057_frontal_foggy.jpg,057_frontal,0.98313427,1
057_frontal,057_frontal_blurred.jpg,057_frontal,0.9959309,1
057_frontal,057_frontal_blurred.jpg,014_frontal,0.06302736,0
056_frontal,056_frontal_resized.jpg,056_frontal,0.99286616,1
056_frontal,056_frontal_resized.jpg,014_frontal,0.1690619,0
056_frontal,056_frontal_rainy.jpg,056_frontal,0.8801386,1
056_frontal,056_frontal_rainy.jpg,129_frontal,0.3375122,0
056_frontal,056_frontal_noisy.jpg,056_frontal,0.90234905,1
056_frontal,056_frontal_lowlight.jpg,056_frontal,0.90334475,1
056_frontal,056_frontal_lowlight.jpg,099_frontal,-0.08315666,0
056_frontal,056_frontal_foggy.jpg,056_frontal,0.9214556,1
056_frontal,056_frontal_blurred.jpg,056_frontal,0.99270636,1
056_frontal,056_frontal_blurred.jpg,086_frontal,0.18602993,0
055_frontal,055_frontal_resized.jpg,055_frontal,0.99711883,1
055_frontal,055_frontal_resized.jpg,036_frontal,-0.041475836,0
055_frontal,055_frontal_rainy.jpg,055_frontal,0.8072515,1
055_frontal,055_frontal_noisy.jpg,055_frontal,0.9151062,1
055_frontal,055_frontal_lowlight.jpg,055_frontal,0.920554,1
055_frontal,055_frontal_foggy.jpg,055_frontal,0.89303327,1
055_frontal,055_frontal_blurred.jpg,055_frontal,0.9930064,1
054_frontal,054_frontal_resized.jpg,054_frontal,0.9968301,1
054_frontal,054_frontal_rainy.jpg,054_frontal,0.91555184,1
054_frontal,054_frontal_noisy.jpg,054_frontal,0.9491967,1
